id,data_prevista,turno,demanda_estimada,unidade,regional,executado_em,confianca
7a9969b0-25e3-4854-8b59-a4e4186aa5a6,2026-04-20,noite,80,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
caf409c1-8d31-4dcf-bdb2-481b5cb42625,2026-04-21,noite,72,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
1e6fb734-8745-47e6-bb97-8256a11dcd6f,2026-04-22,noite,70,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
61519736-2e57-45a4-ba34-75aa8a68f61e,2026-04-23,noite,68,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
7bc690a8-d775-43c0-b3cf-70a581b26e0e,2026-04-24,noite,71,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
946e8528-f5c7-4a0e-ad17-80fb2aeb4c9d,2026-04-25,noite,76,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
5fb134ca-c72c-46be-967c-0cd2eb305d5f,2026-04-26,noite,73,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
f015854c-e458-4c6c-b486-25dc0629467f,2026-04-27,noite,80,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
199a1328-b818-4c98-b3e7-5c1b2711229e,2026-04-28,noite,68,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
89022fbd-3994-4241-bdf3-5b63a393be52,2026-04-29,noite,70,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
78d8424c-4a06-4fde-8b46-0335b91fa828,2026-04-30,noite,68,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
ba8fdb2f-7cf7-4fd6-b407-b916a94197ed,2026-05-01,noite,78,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
be217307-1610-44b3-b160-8bb26ffe10cc,2026-05-02,noite,76,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
06a70f31-2b4e-4f8d-b19b-979f649b847e,2026-05-03,noite,73,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
072d75cc-b1c2-425f-a0c7-cc3eaf8be060,2026-05-04,noite,80,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
90a866ee-693a-4682-9a1f-2d872ecb8d15,2026-05-05,noite,68,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
39f57df9-d020-4555-a492-77a59b0fa1f0,2026-05-06,noite,70,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
14a4c109-bba1-435f-a828-63a04dbafa2a,2026-04-07,noite,74,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
d4609c11-2bba-402d-beec-d54ccbfa270d,2026-04-08,noite,70,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
83d5d444-fde6-48c1-b110-6b33268be543,2026-04-09,noite,70,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
580c84e5-9237-4933-a94d-cd62bce6ff74,2026-04-10,noite,75,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
3c441fa7-56d2-41ec-8da5-0e619c4ac1b8,2026-04-11,noite,73,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
b9869da8-89b2-451f-a403-9657aa44cb8f,2026-04-12,noite,76,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
cd994983-8d25-4b77-a5d9-43b512005062,2026-04-13,noite,82,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
74d53598-74da-4815-a053-7b5863b278cb,2026-04-14,noite,74,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
b95965d4-1741-47a7-b320-34eff5d0a923,2026-04-15,noite,70,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
6c8a4f1d-d942-43a1-bdc7-182f9343f2cf,2026-04-16,noite,70,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
bd4451bb-99bc-4739-ab1e-392d3c5486cf,2026-04-17,noite,75,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
cb345db8-040b-4ce1-b16a-fe722a76c84d,2026-04-18,noite,73,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
7422d435-af44-4a42-a7de-6023615672a9,2026-04-19,noite,76,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
d28157bf-6252-426c-9c9b-eb4c90e77f94,2026-04-20,noite,82,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
6b2ff5a4-1600-41ee-be7e-4f89da7558a6,2026-04-21,noite,77,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
18515de7-aaef-4ada-b29b-f90a82d85e03,2026-04-22,noite,70,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
ee5c42be-8152-40ce-ad2c-ba8562eabc6b,2026-04-23,noite,70,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
7b5ef163-e990-4abc-9c13-de2d6305d5ea,2026-04-24,noite,75,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
5d644fb4-a3de-4235-be12-b3b97b48127f,2026-04-25,noite,73,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
dade0109-384f-4d4e-8951-2323d7bc905e,2026-04-26,noite,76,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
bec44442-4852-4f62-b776-acf29ba47022,2026-04-27,noite,82,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
bfeaaf3f-e862-433d-8dae-3b32def9e42b,2026-04-28,noite,74,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
0040f8a4-cfd7-4035-8e04-afbab1845420,2026-04-29,noite,70,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
1bc05ce5-5ec2-4dae-b33b-2da7c43477b0,2026-04-30,noite,70,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
ce160b1a-a44d-42ee-b544-d08985b78e38,2026-05-01,noite,82,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
c55e16fb-69e2-473f-a363-91f477d1459e,2026-05-02,noite,73,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
611c0918-2b05-481e-994a-18258293d906,2026-05-03,noite,76,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
2101787e-14b4-4e6e-ae55-e8f3bd753a11,2026-05-04,noite,82,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
4b517f90-2490-4147-aca7-e0f54ec5f73d,2026-05-05,noite,74,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
cb615b93-0a2b-4870-b69c-a9a2895b25e3,2026-05-06,noite,70,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
7fdb456f-ccf6-4718-bff8-ff613098b1ca,2026-04-07,noite,92,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
0f6fa70f-f88b-4a56-a35f-62179205bd05,2026-04-08,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
3e80162d-3afb-4f4f-8385-90dfbfacf2ba,2026-04-09,noite,95,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
51762610-2c11-4026-b0d0-7b05811279b9,2026-04-10,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
14e93824-c989-45dc-baa4-68d6fdc68c01,2026-04-11,noite,97,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
dca756ee-7f12-46e0-8d81-963eb5924efa,2026-04-12,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
44812d8a-7982-4066-aa19-6cf8166fba39,2026-04-13,noite,103,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
27671ae3-52d9-4066-9fe7-58f43fc94026,2026-04-14,noite,92,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
3bdf670c-43f7-4ed6-92a1-a053c9ac75ad,2026-04-15,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
7b933fb1-04b7-408d-bb6f-05d5102de80e,2026-04-16,noite,95,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
92156204-6eb4-4d56-a265-d528d48bd8e9,2026-04-17,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
e2cc88e4-a55f-4c28-92e8-93191edd7034,2026-04-18,noite,97,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
57396c2c-ce51-41f1-b90f-761c92124578,2026-04-19,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
d4d77ed0-6f1f-4621-84ba-8058d160c3a0,2026-04-20,noite,103,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
1544538a-fab7-48b0-bbd7-5fc5723c7b07,2026-04-21,noite,97,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
32154754-0809-475a-80e1-00e95b93b938,2026-04-22,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
4bfbbc70-2c8e-4fa3-879e-c0201150a198,2026-04-23,noite,95,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
54395cd8-f44b-4605-9352-38c38d71b3ab,2026-04-24,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
3bd84400-7913-44ad-8058-b8e972a925e4,2026-04-25,noite,97,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
beedc644-a72d-4de0-9045-c30794598b9c,2026-04-26,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
5df45321-3121-4671-b3fb-06eb9787a53a,2026-04-27,noite,103,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
a2956b6d-f33f-4607-aad6-950a3c9c1ea0,2026-04-28,noite,92,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
e8bec438-054e-40cf-8024-2a08c92efc7f,2026-04-29,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
f1ff5fa8-7272-4056-be0d-92701ee8c45b,2026-04-30,noite,95,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
dbad7a20-5666-4b00-82ef-b3be99f88361,2026-05-01,noite,101,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
f4ac0de2-d85f-4ce8-b011-52a49efeb429,2026-05-02,noite,97,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
c22f0bcf-3703-490a-8990-35bc94953025,2026-05-03,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
f73facec-43a4-40c5-affe-b3dd01b87c81,2026-05-04,noite,103,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
c175656a-98bd-41d5-a114-27ddfd3645f1,2026-05-05,noite,92,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
06f1438f-5e38-40a0-a575-028d91b72511,2026-05-06,noite,91,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
99b5e366-d694-40c0-9f21-a5fa612f07cf,2026-04-07,noite,89,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
477340b0-a8c9-47d9-93f1-c31177a683a0,2026-04-08,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
cdf62849-bd2f-4d6c-8ae6-4d109391bb1a,2026-04-09,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,media
caf58975-1763-4a8b-8102-2df8960126b2,2026-04-10,noite,86,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
b0d52aa1-e776-4b0d-bffc-60988ff12809,2026-04-11,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
cb3c9ce9-467b-4468-bb5d-f1526d6971df,2026-04-12,noite,87,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
cd7cebfe-0957-4c8d-ba7b-4bf93735d94a,2026-04-13,noite,97,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
209726bc-3ad5-4dc8-ac2a-83fba0722167,2026-04-14,noite,89,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
b23aae8b-5ccc-4f73-a0e9-c7445fd98bcc,2026-04-15,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
52496373-cb2b-4c8a-837c-8b62cc141741,2026-04-16,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,media
95f8883d-4a07-4270-b86d-97dc30b2ed0f,2026-04-17,noite,86,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
ca69b793-f346-444c-a5af-a1857c15288f,2026-04-18,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
9e1adef8-9bb7-4a51-8023-9d22a5f50623,2026-04-19,noite,87,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
916b78cf-e73c-41a2-ac8e-d93a789f0b21,2026-04-20,noite,97,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
11d4a53f-b626-4713-b850-685bac6cf0e1,2026-04-21,noite,93,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
450df381-c72d-466f-ab5f-807c38894cbe,2026-04-22,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
74cdf1ba-87d0-4f4c-b8cc-c405bb65bcc5,2026-04-23,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,media
119d65ec-f9eb-4b2e-9408-388d882bc13c,2026-04-24,noite,86,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
82e751c8-2801-449e-8aa6-47c7fe058029,2026-04-25,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
a8a8392a-b9c2-4488-9244-ea41e2b041e9,2026-04-26,noite,87,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
8548686f-dfba-44f6-a612-6cc9e7bfb7bb,2026-04-27,noite,97,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
e8c96dd4-6f3d-40b6-9dc6-3f01469a79a0,2026-04-28,noite,89,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
97a7d639-c595-4510-9241-67312e43598b,2026-04-29,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
9578b560-c7f0-44bf-b0a4-7dbe91871661,2026-04-30,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,media
b3ae1bab-1a42-4f67-a27c-d8cf51305ff1,2026-05-01,noite,95,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
45d3cebb-c26f-4ac0-a29b-054677489dd5,2026-05-02,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
97b8358e-8d81-493c-9385-826feb1cc1dc,2026-05-03,noite,87,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
4ee8493e-cf0c-45d0-89b9-e8cfd93f66bd,2026-05-04,noite,97,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
253a52e2-3878-4918-9046-55fe98d68333,2026-05-05,noite,89,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
81671e58-3968-40cb-a452-4fc5c0b88811,2026-05-06,noite,85,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
5bf0254f-f4ce-41d2-a717-151bd28ff4a2,2026-04-07,noite,84,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
53da9136-6728-4e7e-8fc4-b4cce5dc7ed9,2026-04-08,noite,81,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
4028a771-2ba1-494b-87c5-6cab43f6659a,2026-04-09,noite,86,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
fd591f0a-8a08-45c1-b172-3a8de1f8f1f3,2026-04-10,noite,87,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
8bd624e1-d945-461b-a7e4-58fb838250bc,2026-04-11,noite,84,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
ab72febf-d9e6-473e-8b05-f3f15148c1b0,2026-04-12,noite,85,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
8fadaff4-3a1d-4a57-a169-d643e64eeace,2026-04-13,noite,96,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
9bd2ac44-c205-42cc-9f9b-a3a061645388,2026-04-14,noite,84,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
ef97daf2-a333-40ff-b739-e4910b75b031,2026-04-15,noite,81,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
64384e86-4460-4f7b-9914-c5122f9b8654,2026-04-16,noite,86,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
4941a640-8150-4c3c-91a4-e0d6bde70c71,2026-04-17,noite,87,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
54d22a3a-e928-4d47-9d55-c098f54dfe3c,2026-04-18,noite,84,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
1ad770d9-f610-4325-97ae-21e4ea4b7e87,2026-04-19,noite,85,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
c54fb4c4-03d9-411c-a57c-fa707577f3cb,2026-04-20,noite,96,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
e390c889-2259-4000-8e0f-346afb19bd04,2026-04-21,noite,89,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
05e49159-0d7f-4b3a-a8d0-f36cea3073f4,2026-04-22,noite,81,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
35d45e27-626d-405f-8703-667950646a4b,2026-04-23,noite,86,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
cd026fe7-b221-4b3f-8dfc-566e1a21713f,2026-04-24,noite,87,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
2d5bfcad-5dd0-4744-b46e-8412748d1c45,2026-04-25,noite,84,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
1dfada05-1cd1-4d7d-a38b-37d3ee61731f,2026-04-26,noite,85,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
9f0ad945-6c7a-4108-aa02-333b55e11a60,2026-04-27,noite,96,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
eed7f143-4fae-4a9e-88dc-776fc1fc3eb3,2026-04-28,noite,84,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
7db11d0c-0b8f-4581-b500-74a67d19e353,2026-04-29,noite,81,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
184a6fd3-a14e-436f-b8c3-61a514b9f653,2026-04-30,noite,86,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
be54c556-f4ea-433f-8760-2b49ba405b8a,2026-05-01,noite,96,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
2619d09b-ebcf-446e-a1cb-db09fd91c90d,2026-05-02,noite,84,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
6bcd8376-324b-4392-b593-f9fae377ea6d,2026-05-03,noite,85,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
f19d323c-cef6-4ead-b629-efb10bad44e3,2026-05-04,noite,96,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
b96e8771-6d59-4554-8482-44448d3d0972,2026-05-05,noite,84,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
ea2b8631-be72-47db-adc7-e3ef8cb0f3ed,2026-05-06,noite,81,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
4ecee159-60a5-4686-ae59-761db0d2d2b4,2026-04-07,noite,60,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
7c0c2d75-3fb5-4ae7-868e-76e1334cada6,2026-04-08,noite,61,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
7fbd4990-ff8e-4021-ab97-84499b748b1c,2026-04-09,noite,61,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
dfa11301-fe03-4971-b138-f36d3cb30c86,2026-04-10,noite,63,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
2a9d987c-477b-47a7-9d4d-ab08b347fff6,2026-04-11,noite,64,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
f8971c87-1e57-4558-b522-9c0a19c3485f,2026-04-12,noite,63,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
18fb93b2-cd89-4840-858f-757641a7d0ed,2026-04-13,noite,67,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
e15155c7-51e1-40b3-822c-2d6bfa37b078,2026-04-14,noite,60,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
0900c1f3-4397-4e54-a81c-42cdaaf2d553,2026-04-15,noite,61,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
66accb7a-27a6-42cb-85dc-f376fe2c45b7,2026-04-16,noite,61,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
fd7223b2-efd2-4cad-ba3f-62074d8934a6,2026-04-17,noite,63,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
92147ce1-6710-4e2c-a06d-0bdfb420debd,2026-04-18,noite,64,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
529d92fd-d6e7-4567-bbe6-422da0e59605,2026-04-19,noite,63,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
ca29d628-e22b-423a-b972-15918b237e24,2026-04-20,noite,67,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
7c998de5-c26c-4a05-a26e-8541a7d8cbc0,2026-04-21,noite,63,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
2bf88b9d-c7a0-4284-a3cb-73797a1fc922,2026-04-22,noite,61,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
192cf6a9-6dc5-4590-b7ac-abf01a8ef127,2026-04-23,noite,61,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
b13cb9a9-245a-44d4-b0b6-9485a2f47dd1,2026-04-24,noite,63,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
9f4b725c-3ee0-4853-8336-92d8d8e17191,2026-04-25,noite,64,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
b93e7421-f634-4ede-a526-077521f3970e,2026-04-26,noite,63,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
258f8765-3466-4bf6-bebe-bc7e8330a226,2026-04-27,noite,67,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
b5776df1-92a6-4b2a-bcf3-c92ed217389f,2026-04-28,noite,60,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
d2839255-1a6b-42a6-af06-f8781958a85c,2026-04-29,noite,61,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
4371e2cb-3a4c-45bb-8861-f066c9111a8d,2026-04-30,noite,61,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
a47d86ad-e9b4-47b7-be12-c75479982eac,2026-05-01,noite,69,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
f09a9c16-d8ac-49c7-a795-25b7db91787b,2026-05-02,noite,64,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
7ed61e68-9d59-45f6-b01b-477a341af37f,2026-05-03,noite,63,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
85a3ccc8-ec39-40ac-8701-e0976afeaaeb,2026-05-04,noite,67,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
e8fc28d9-e11b-41d1-b4ee-e5050048f916,2026-05-05,noite,60,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
dcdae10f-4ada-40be-8d93-d170a69bb1ad,2026-05-06,noite,61,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
b47febfa-dd73-4c43-af59-799053d33513,2026-04-07,noite,67,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
dfaba9e7-bfe8-4e75-b737-853c6d9f1a73,2026-04-08,noite,69,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
92d86fbd-a44c-4b88-a952-6aaa1500bb1b,2026-04-09,noite,70,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
986d376e-9348-443a-95ba-73c0f5781c5c,2026-04-10,noite,70,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
4c061376-1b97-40ec-9384-9106e954c068,2026-04-11,noite,74,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
26436aa6-43ce-48a6-bb84-5d916f8d105d,2026-04-12,noite,73,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
6b21cce4-2157-4aab-880b-3cc9a5864067,2026-04-13,noite,79,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
3d3f626f-bd43-475b-97fc-e995615f89a6,2026-04-14,noite,67,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
7e850676-b1b6-4c34-b572-d1d9ac1057a8,2026-04-15,noite,69,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
86be265b-ac13-442b-8eaa-b23c3ddba3e7,2026-04-16,noite,70,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
340ea271-a60c-45bb-b694-1ddbb9349c71,2026-04-17,noite,70,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
2883259b-c5a7-4e77-a8cb-7c364cf20fc7,2026-04-18,noite,74,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
0bc85e5d-9eb1-4ec5-a93c-c28c39cd40bb,2026-04-19,noite,73,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
0b42bf98-db15-4eb2-8068-f09982e0364c,2026-04-20,noite,79,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
2799b0ea-2882-471e-9c53-9475f9f504e8,2026-04-21,noite,71,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
6394a69a-549a-44b2-9d73-c2aba5a48fb9,2026-04-22,noite,69,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
